cod_prov,desc_prov,cod_mun,desc_mun,cod_circ,cod_dm,desc_dm,cod_nivel,letra,desc_nivel,cod_col,tot_inscritos,emitidos,miembros,validos,nulos,obs,PLD,PRM,PRSC,PRD,BIS,MODA,PUN,ALPAIS,F.AMPLIO,PHD,PQDC,PCR,DXC,PLR,UDC,PRSD,FNP,FP,PPC,PAL,APD,PDI,PDP,PRI,PNVC,PP,No_Bol_Jme,Anulado
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,189,LA PEÑA (DM),1,P,PRESIDENTE(A),0185,478,299,0,299,0,0,58,182,6,7,1,1,3,1,2,2,0,0,1,0,1,1,1,32,0,0,0,0,0,0,0,0,3,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0186,382,221,0,219,2,0,58,119,4,7,0,1,2,2,2,5,0,2,0,0,0,2,1,10,1,0,1,1,1,0,0,0,1,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0187,522,247,0,238,9,0,87,102,6,9,1,1,0,4,3,8,1,1,1,0,1,1,0,8,0,0,3,0,0,0,0,1,2,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0187A,523,248,0,239,9,0,92,98,6,8,1,2,1,3,2,2,0,3,4,0,1,2,0,8,0,1,3,0,0,0,0,2,2,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0187B,514,232,0,228,4,0,79,105,3,6,0,0,1,4,2,2,0,2,1,0,2,4,0,6,3,1,3,0,1,0,0,3,1,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0187C,543,261,0,258,3,0,72,140,3,9,0,1,1,3,3,5,2,0,4,0,1,3,0,6,0,2,1,1,0,1,0,0,1,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0187D,512,218,0,207,11,0,59,107,3,12,2,3,0,2,3,0,2,1,2,0,2,1,1,4,1,1,0,0,0,1,0,0,3,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0188,348,171,0,165,6,0,43,95,3,6,0,0,0,0,2,3,1,0,4,0,1,3,0,4,0,0,0,0,0,0,0,0,2,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0189,410,215,0,214,1,0,50,133,5,4,0,0,2,3,1,3,0,0,1,0,1,1,0,9,0,0,0,0,0,0,0,1,1,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0189A,403,181,0,179,2,0,37,115,4,4,2,0,0,1,3,3,0,0,0,0,0,0,0,8,1,0,1,0,0,0,0,0,2,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0190,526,250,0,238,12,0,73,120,0,5,1,2,1,3,2,5,1,4,2,0,1,3,1,9,0,0,1,0,0,0,0,4,2,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0190A,504,228,0,226,2,0,54,130,4,8,0,0,1,3,3,3,0,0,2,0,1,3,0,8,0,1,0,1,1,0,0,3,3,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0191,509,260,0,253,7,0,65,145,4,4,1,1,2,3,3,3,0,0,1,0,0,3,0,11,1,0,3,0,0,0,0,3,4,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0191A,509,258,0,253,5,0,77,126,3,7,1,4,1,5,1,8,0,2,2,0,0,3,0,12,0,1,0,0,0,0,0,0,4,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0192,438,232,0,224,8,0,64,108,4,8,0,1,0,2,3,4,1,0,3,0,0,4,1,14,0,0,1,1,1,0,1,3,4,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0192A,435,207,0,203,4,0,49,102,5,9,1,1,1,3,3,1,0,0,3,0,0,0,1,18,0,0,0,0,2,0,0,4,1,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0193,464,238,0,236,2,0,53,140,5,8,0,1,0,3,1,4,0,0,1,0,0,0,0,16,0,0,3,0,0,1,0,0,1,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0194,450,234,0,231,3,0,61,118,4,5,1,0,2,7,2,1,0,2,5,0,1,2,0,16,0,0,1,1,0,1,0,1,4,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0195,463,234,0,233,1,0,53,139,3,3,0,0,0,6,3,5,1,0,2,0,0,1,0,15,0,0,1,0,0,0,0,1,1,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0196,440,210,0,197,13,0,40,125,2,4,2,0,1,4,2,4,0,1,0,0,0,1,0,7,0,0,1,0,0,0,0,3,1,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0197,425,192,0,192,0,0,49,104,4,6,1,4,0,5,1,2,0,0,0,0,0,2,0,11,0,0,2,0,0,0,1,0,3,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0198,529,275,0,266,9,0,98,115,4,8,2,3,2,2,5,5,2,2,1,0,0,1,1,13,0,0,1,0,1,0,0,0,2,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0198A,503,203,10,200,3,0,70,92,1,7,1,3,2,0,1,3,1,7,1,0,1,2,0,6,1,0,0,0,0,0,1,0,3,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0198B,519,237,0,235,2,0,79,108,5,6,0,1,3,3,0,5,1,1,1,0,1,5,1,13,0,1,0,0,1,0,0,0,4,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0198C,515,241,0,228,13,0,77,97,5,10,1,1,0,5,1,6,1,3,1,0,0,4,0,14,0,0,0,1,0,0,1,0,3,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0198D,522,245,0,239,6,0,91,91,8,3,0,0,2,6,2,2,2,8,3,0,0,1,1,17,0,0,2,0,0,0,0,0,3,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0199,543,267,0,257,10,0,94,110,5,11,0,2,1,3,2,3,0,2,2,0,1,7,0,10,2,0,0,0,0,1,0,1,4,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0200,569,272,0,253,19,0,88,106,2,8,3,2,1,3,4,5,4,4,0,0,0,4,2,0,8,0,1,1,2,1,2,2,3,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0200A,547,256,0,251,5,0,90,103,2,16,2,1,0,2,2,3,0,0,4,0,3,2,0,13,0,1,1,0,5,0,1,0,2,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0201,550,259,0,246,13,0,76,126,3,5,0,2,2,3,2,4,0,1,2,0,1,1,1,10,1,1,0,0,2,0,1,2,2,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0202,480,224,0,217,7,0,50,117,4,7,0,0,3,2,2,4,1,0,4,0,1,1,1,15,0,0,1,0,0,0,0,4,4,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0202A,462,203,0,201,2,0,48,123,3,2,0,1,0,3,1,1,0,2,1,0,0,1,1,11,0,1,2,0,0,0,0,0,3,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0202B,460,203,11,199,4,0,50,100,5,10,1,0,1,5,0,1,1,2,0,0,0,2,0,19,0,0,0,0,2,0,0,0,2,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0203,507,292,0,286,6,0,70,162,5,4,0,0,0,10,2,9,0,2,0,0,0,3,0,13,0,0,3,0,0,0,0,3,4,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,205,CENOVI (DM),1,P,PRESIDENTE(A),0204,227,177,0,176,1,0,48,98,0,13,0,0,2,2,0,2,1,0,0,0,0,1,1,7,0,0,0,1,0,0,0,0,4,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,205,CENOVI (DM),1,P,PRESIDENTE(A),0204A,213,151,0,151,0,0,49,75,2,14,1,0,0,2,1,0,0,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,3,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0205,433,249,0,245,4,0,66,150,4,8,0,1,1,2,0,0,0,2,0,0,0,1,0,10,0,0,0,0,0,0,0,0,1,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0208,507,268,0,266,2,0,52,152,2,6,2,0,0,9,4,5,1,0,0,0,0,1,0,31,0,0,0,0,0,0,0,1,2,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0208A,533,267,0,264,3,0,52,156,5,0,0,0,0,8,1,2,0,0,2,0,0,0,2,33,0,0,1,0,0,0,0,2,2,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0209,555,284,0,280,4,0,89,146,4,4,0,1,0,0,1,3,1,3,4,0,1,4,0,17,0,1,1,0,0,0,0,0,2,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0209A,495,252,0,248,4,0,73,130,3,7,1,1,0,5,3,1,0,0,1,0,1,0,1,19,0,0,1,0,0,0,0,1,2,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,205,CENOVI (DM),1,P,PRESIDENTE(A),0210,313,188,0,186,2,0,76,95,1,8,0,1,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0211,538,287,9,280,7,0,86,137,2,12,0,1,1,5,2,10,2,3,3,0,2,3,0,8,1,0,1,0,0,1,0,0,3,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0212,548,269,0,261,8,0,75,126,2,25,0,2,3,3,2,5,1,0,1,0,1,1,0,9,3,0,0,0,1,0,0,1,2,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0213,530,350,0,345,5,0,73,231,1,9,2,3,0,3,4,2,0,3,1,0,3,2,1,4,2,1,0,0,0,0,0,0,2,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0214,495,261,0,258,3,0,76,130,5,3,3,0,1,6,1,6,3,1,0,0,1,1,1,19,0,0,0,0,0,0,0,1,3,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0215,418,199,0,198,1,0,28,132,7,4,1,0,0,2,1,4,0,0,0,0,0,0,0,10,0,0,3,3,0,0,0,3,2,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0216,531,251,0,247,4,0,83,102,7,6,1,2,2,3,4,2,0,7,0,0,0,3,0,21,0,0,1,0,3,0,0,0,3,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0217,456,216,0,213,3,0,66,118,2,3,0,1,1,2,4,1,0,0,1,0,1,4,0,4,0,0,2,0,1,0,0,2,2,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0218,533,264,0,257,7,0,67,132,4,13,1,1,1,6,4,2,1,5,2,0,0,5,0,3,1,0,2,1,2,0,0,4,1,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0219,488,260,0,253,7,0,69,141,3,2,0,1,3,2,2,5,0,0,3,0,0,0,1,17,0,1,0,0,1,0,0,2,2,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0220,516,249,0,246,3,0,77,126,5,3,1,2,1,2,2,3,0,5,1,0,3,2,0,10,0,0,0,0,3,0,0,0,5,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0221,341,180,0,179,1,0,67,87,1,1,1,1,1,4,3,1,0,1,1,0,1,1,0,8,0,0,0,0,0,0,0,0,2,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0222,497,261,0,261,0,0,55,143,3,10,1,0,1,6,1,2,1,0,3,0,0,1,1,28,1,1,2,0,1,0,0,0,2,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0222A,488,240,0,240,0,0,49,137,5,6,0,0,0,11,1,1,0,0,2,0,0,0,0,27,0,0,1,0,0,0,0,0,1,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0223,445,229,0,226,3,0,73,122,4,6,0,3,0,0,1,3,0,0,0,0,0,0,0,2,9,0,0,0,1,0,0,2,2,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0223A,449,192,0,188,4,0,47,111,4,4,1,0,3,4,1,1,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,2,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,189,LA PEÑA (DM),1,P,PRESIDENTE(A),0224,224,140,0,140,0,0,36,83,1,2,0,2,0,4,0,2,0,3,0,0,0,1,0,6,0,0,0,0,0,0,0,0,3,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,189,LA PEÑA (DM),1,P,PRESIDENTE(A),0225,488,293,0,289,4,0,63,170,6,4,0,2,1,1,1,5,3,1,1,0,4,1,1,25,0,0,0,0,0,0,0,0,2,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0226,444,254,0,253,1,0,69,150,2,11,0,1,0,3,2,4,1,1,0,0,0,0,0,7,0,1,1,0,0,0,0,0,1,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0227,452,227,0,222,5,0,65,123,1,6,0,0,1,2,3,0,1,3,0,0,0,4,1,10,0,2,0,0,0,0,0,0,2,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0228,434,201,0,198,3,0,47,127,3,0,0,0,1,3,1,4,0,1,1,0,0,0,1,7,0,0,0,0,0,0,0,2,1,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0229,439,246,0,241,5,0,62,142,3,13,1,1,0,0,2,2,0,0,1,0,1,1,1,5,0,0,2,1,0,0,0,3,3,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0230,545,273,0,265,8,0,85,134,3,8,1,1,0,3,1,2,0,1,5,0,0,2,2,9,0,0,2,0,1,1,0,4,3,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0231,383,134,0,131,3,0,41,71,2,8,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,1,1,0,0,0,0,2,1,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0232,539,258,0,256,2,0,90,125,3,4,1,1,1,3,3,1,2,1,1,0,0,1,1,11,0,0,1,0,3,1,0,2,1,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0233,554,270,0,263,7,0,100,123,1,14,4,4,2,2,1,1,0,2,1,0,1,2,0,2,0,2,0,0,0,0,0,1,4,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0234,517,240,0,232,8,0,50,144,0,4,0,1,3,3,2,2,0,0,2,0,0,0,0,18,0,0,0,0,1,0,0,2,1,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0235,552,235,0,233,2,0,85,112,3,8,1,1,2,2,2,1,0,4,2,0,0,2,1,1,4,1,1,0,0,0,0,0,2,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,205,CENOVI (DM),1,P,PRESIDENTE(A),0236,255,159,0,155,4,0,52,87,1,4,1,2,0,1,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,2,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,205,CENOVI (DM),1,P,PRESIDENTE(A),0237,487,327,3,317,10,0,114,140,6,27,1,2,1,1,3,4,0,0,2,0,1,2,0,8,0,1,0,0,3,0,1,0,4,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0238,485,237,0,236,1,0,79,116,3,11,0,0,0,4,0,3,0,2,2,0,0,2,0,11,0,0,2,0,0,1,0,0,2,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0239,517,256,11,251,5,0,37,144,2,5,2,1,0,12,1,5,0,0,2,0,0,1,0,32,1,0,1,0,0,0,0,5,1,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0240,488,237,0,235,2,0,48,155,2,5,0,0,1,7,2,2,0,1,1,0,0,0,0,11,0,0,0,0,0,0,0,0,10,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0241,572,273,0,257,16,0,88,111,3,16,0,4,1,4,1,3,0,0,2,0,2,0,1,16,0,0,1,1,0,0,2,1,3,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0242,496,256,0,249,7,0,72,140,2,5,2,1,2,6,1,5,0,1,2,0,0,1,1,6,0,0,1,0,1,0,0,0,2,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0243,458,245,0,244,1,0,79,126,3,4,0,0,0,5,0,4,0,0,1,0,0,0,1,18,0,0,1,0,0,0,1,1,3,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0244,399,192,0,190,2,0,51,100,2,11,0,1,0,2,2,1,3,0,2,0,0,0,1,11,0,0,0,0,0,0,0,3,3,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0245,500,225,0,219,6,0,42,140,5,8,1,1,1,4,1,3,1,1,1,0,0,1,0,7,1,0,0,0,0,0,0,1,4,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0246,527,289,0,288,1,0,52,168,5,8,0,0,1,11,1,7,0,1,4,0,0,0,0,29,0,0,0,0,0,0,1,0,1,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0247,540,256,0,247,9,0,62,140,2,11,1,2,1,4,4,6,2,0,4,0,1,0,0,5,0,1,0,0,0,0,0,1,2,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0248,415,213,0,206,7,0,39,120,9,10,0,0,2,1,0,8,1,2,1,0,0,2,0,8,0,0,1,1,0,0,0,1,4,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0249,486,240,0,238,2,0,68,139,3,3,1,0,0,4,1,5,0,1,0,0,0,2,0,7,1,0,1,0,0,0,0,2,3,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0250,574,266,0,260,6,0,93,126,1,11,1,2,0,4,1,3,0,3,1,0,0,0,0,10,1,0,0,0,1,0,0,2,3,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0251,500,239,0,238,1,0,48,152,3,6,0,0,0,7,0,6,0,0,2,0,2,1,2,7,0,0,0,0,0,0,0,2,1,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0252,525,288,0,287,1,0,47,187,5,4,0,0,0,5,1,4,0,1,1,0,1,0,0,27,1,0,0,0,0,0,0,3,1,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0253,559,261,0,258,3,0,64,141,4,18,3,2,0,6,0,4,0,0,1,0,1,1,0,10,0,0,0,1,2,0,0,0,2,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0254,551,246,0,240,6,0,73,114,0,12,1,3,0,1,4,5,1,1,1,0,1,3,0,14,3,0,0,1,0,0,0,2,4,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0255,569,271,0,270,1,0,77,153,8,6,0,1,0,2,1,2,0,0,3,0,1,4,0,6,2,2,0,0,0,0,0,2,3,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0256,543,244,0,237,7,0,60,119,3,8,0,0,1,7,1,6,1,4,2,0,1,2,1,15,0,0,3,1,2,0,0,0,5,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0257,546,264,0,262,2,0,72,136,3,3,1,1,0,6,3,6,0,0,0,0,0,0,1,24,0,0,2,1,0,1,0,2,2,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0258,504,269,0,264,5,0,67,158,3,5,1,3,0,6,4,4,0,2,0,0,0,1,0,5,0,0,2,0,0,1,0,2,4,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,376,DON ANTONIO GUZMAN FERNANDEZ (DM),1,P,PRESIDENTE(A),0259,560,334,0,334,0,0,75,202,3,27,1,0,3,0,1,2,0,2,3,0,1,2,0,9,1,0,1,1,0,0,0,0,4,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,363,JAYA (DM),1,P,PRESIDENTE(A),0260,346,206,0,204,2,0,44,140,1,6,0,1,2,1,0,1,0,0,0,0,1,2,0,5,0,0,0,0,0,0,0,0,1,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0261,305,184,11,183,1,0,43,108,4,8,1,0,3,3,1,0,0,1,1,0,0,1,0,7,1,0,1,0,0,0,0,0,1,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0262,561,259,0,256,3,0,86,129,2,8,0,2,0,3,0,2,1,3,1,0,0,2,0,14,0,1,2,0,0,0,0,0,1,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0263,104,59,0,59,0,0,14,27,2,4,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,1,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0264,356,182,0,182,0,0,40,111,2,3,0,0,0,4,0,4,0,0,0,0,0,0,0,15,1,0,1,0,0,0,0,1,1,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0265,562,254,0,252,2,0,69,135,2,9,0,1,0,6,5,3,0,0,1,0,0,2,0,16,0,0,2,0,0,0,0,1,2,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0266,388,155,12,153,2,0,48,84,1,3,0,0,0,7,1,0,1,0,1,0,0,1,0,3,0,0,1,0,1,0,0,1,1,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0267,560,293,0,289,4,0,70,167,7,6,0,3,2,3,3,4,0,1,4,0,0,1,1,15,0,0,1,0,0,0,0,1,1,
7,DUARTE,56,SAN FRANCISCO DE MACORIS,1,56,SAN FRANCISCO DE MACORIS,1,P,PRESIDENTE(A),0268,594,282,0,267,15,0,103,122,2,9,0,2,1,3,3,3,0,2,2,0,0,7,0,6,0,0,0,0,2,0,0,0,3,
